t              u1             u2             u3
0.870625       1.000000       4.611875       3.000000
0.871250       1.000000       4.613750       3.000000
0.871875       1.000000       4.615625       3.000000
0.872500       1.000000       4.617500       3.000000
0.873125       1.000000       4.619375       3.000000
0.873750       1.000000       4.621250       3.000000
0.874375       1.000000       4.623125       3.000000
0.875000       1.000000       4.625000       3.000000
0.875625       1.000000       4.626875       3.000000
0.876250       1.000000       4.628750       3.000000
0.876875       1.000000       4.630625       3.000000
0.877500       1.000000       4.632500       3.000000
0.878125       1.000000       4.634375       3.000000
0.878750       1.000000       4.636250       3.000000
0.879375       1.000000       4.638125       3.000000
0.880000       1.000000       4.640000       3.000000
0.880625       1.000000       4.641875       3.000000
0.881250       1.000000       4.643750       3.000000
0.881875       1.000000       4.645625       3.000000
0.882500       1.000000       4.647500       3.000000
0.883125       1.000000       4.649375       3.000000
0.883750       1.000000       4.651250       3.000000
0.884375       1.000000       4.653125       3.000000
0.885000       1.000000       4.655000       3.000000
0.885625       1.000000       4.656875       3.000000
0.886250       1.000000       4.658750       3.000000
0.886875       1.000000       4.660625       3.000000
0.887500       1.000000       4.662500       3.000000
0.888125       1.000000       4.664375       3.000000
0.888750       1.000000       4.666250       3.000000
0.889375       1.000000       4.668125       3.000000
0.890000       1.000000       4.670000       3.000000
0.890625       1.000000       4.671875       3.000000
0.891250       1.000000       4.673750       3.000000
0.891875       1.000000       4.675625       3.000000
0.892500       1.000000       4.677500       3.000000
0.893125       1.000000       4.679375       3.000000
0.893750       1.000000       4.681250       3.000000
0.894375       1.000000       4.683125       3.000000
0.895000       1.000000       4.685000       3.000000
0.895625       1.000000       4.686875       3.000000
0.896250       1.000000       4.688750       3.000000
0.896875       1.000000       4.690625       3.000000
0.897500       1.000000       4.692500       3.000000
0.898125       1.000000       4.694375       3.000000
0.898750       1.000000       4.696250       3.000000
0.899375       1.000000       4.698125       3.000000
0.900000       1.000000       4.700000       3.000000
0.900625       1.000000       4.701875       3.000000
0.901250       1.000000       4.703750       3.000000
0.901875       1.000000       4.705625       3.000000
0.902500       1.000000       4.707500       3.000000
0.903125       1.000000       4.709375       3.000000
0.903750       1.000000       4.711250       3.000000
0.904375       1.000000       4.713125       3.000000
0.905000       1.000000       4.715000       3.000000
0.905625       1.000000       4.716875       3.000000
0.906250       1.000000       4.718750       3.000000
0.906875       1.000000       4.720625       3.000000
0.907500       1.000000       4.722500       3.000000
0.908125       1.000000       4.724375       3.000000
0.908750       1.000000       4.726250       3.000000
0.909375       1.000000       4.728125       3.000000
0.910000       1.000000       4.730000       3.000000
0.910625       1.000000       4.731875       3.000000
0.911250       1.000000       4.733750       3.000000
0.911875       1.000000       4.735625       3.000000
0.912500       1.000000       4.737500       3.000000
0.913125       1.000000       4.739375       3.000000
0.913750       1.000000       4.741250       3.000000
0.914375       1.000000       4.743125       3.000000
0.915000       1.000000       4.745000       3.000000
0.915625       1.000000       4.746875       3.000000
0.916250       1.000000       4.748750       3.000000
0.916875       1.000000       4.750625       3.000000
0.917500       1.000000       4.752500       3.000000
0.918125       1.000000       4.754375       3.000000
0.918750       1.000000       4.756250       3.000000
0.919375       1.000000       4.758125       3.000000
0.920000       1.000000       4.760000       3.000000
0.920625       1.000000       4.761875       3.000000
0.921250       1.000000       4.763750       3.000000
0.921875       1.000000       4.765625       3.000000
0.922500       1.000000       4.767500       3.000000
0.923125       1.000000       4.769375       3.000000
0.923750       1.000000       4.771250       3.000000
0.924375       1.000000       4.773125       3.000000
0.925000       1.000000       4.775000       3.000000
0.925625       1.000000       4.776875       3.000000
0.926250       1.000000       4.778750       3.000000
0.926875       1.000000       4.780625       3.000000
0.927500       1.000000       4.782500       3.000000
0.928125       1.000000       4.784375       3.000000
0.928750       1.000000       4.786250       3.000000
0.929375       1.000000       4.788125       3.000000
0.930000       1.000000       4.790000       3.000000
0.930625       1.000000       4.791875       3.000000
0.931250       1.000000       4.793750       3.000000
0.931875       1.000000       4.795625       3.000000
0.932500       1.000000       4.797500       3.000000
0.933125       1.000000       4.799375       3.000000
0.933750       1.000000       4.801250       3.000000
0.934375       1.000000       4.803125       3.000000
0.935000       1.000000       4.805000       3.000000
0.935625       1.000000       4.806875       3.000000
0.936250       1.000000       4.808750       3.000000
0.936875       1.000000       4.810625       3.000000
0.937500       1.000000       4.812500       3.000000
0.938125       1.000000       4.814375       3.000000
0.938750       1.000000       4.816250       3.000000
0.939375       1.000000       4.818125       3.000000
0.940000       1.000000       4.820000       3.000000
0.940625       1.000000       4.821875       3.000000
0.941250       1.000000       4.823750       3.000000
0.941875       1.000000       4.825625       3.000000
0.942500       1.000000       4.827500       3.000000
0.943125       1.000000       4.829375       3.000000
0.943750       1.000000       4.831250       3.000000
0.944375       1.000000       4.833125       3.000000
0.945000       1.000000       4.835000       3.000000
0.945625       1.000000       4.836875       3.000000
0.946250       1.000000       4.838750       3.000000
0.946875       1.000000       4.840625       3.000000
0.947500       1.000000       4.842500       3.000000
0.948125       1.000000       4.844375       3.000000
0.948750       1.000000       4.846250       3.000000
0.949375       1.000000       4.848125       3.000000
0.950000       1.000000       4.850000       3.000000
0.950625       1.000000       4.851875       3.000000
0.951250       1.000000       4.853750       3.000000
0.951875       1.000000       4.855625       3.000000
0.952500       1.000000       4.857500       3.000000
0.953125       1.000000       4.859375       3.000000
0.953750       1.000000       4.861250       3.000000
0.954375       1.000000       4.863125       3.000000
0.955000       1.000000       4.865000       3.000000
0.955625       1.000000       4.866875       3.000000
0.956250       1.000000       4.868750       3.000000
0.956875       1.000000       4.870625       3.000000
0.957500       1.000000       4.872500       3.000000
0.958125       1.000000       4.874375       3.000000
0.958750       1.000000       4.876250       3.000000
0.959375       1.000000       4.878125       3.000000
0.960000       1.000000       4.880000       3.000000
0.960625       1.000000       4.881875       3.000000
0.961250       1.000000       4.883750       3.000000
0.961875       1.000000       4.885625       3.000000
0.962500       1.000000       4.887500       3.000000
0.963125       1.000000       4.889375       3.000000
0.963750       1.000000       4.891250       3.000000
0.964375       1.000000       4.893125       3.000000
0.965000       1.000000       4.895000       3.000000
0.965625       1.000000       4.896875       3.000000
0.966250       1.000000       4.898750       3.000000
0.966875       1.000000       4.900625       3.000000
0.967500       1.000000       4.902500       3.000000
0.968125       1.000000       4.904375       3.000000
0.968750       1.000000       4.906250       3.000000
0.969375       1.000000       4.908125       3.000000
0.970000       1.000000       4.910000       3.000000
0.970625       1.000000       4.911875       3.000000
0.971250       1.000000       4.913750       3.000000
0.971875       1.000000       4.915625       3.000000
0.972500       1.000000       4.917500       3.000000
0.973125       1.000000       4.919375       3.000000
0.973750       1.000000       4.921250       3.000000
0.974375       1.000000       4.923125       3.000000
0.975000       1.000000       4.925000       3.000000
0.975625       1.000000       4.926875       3.000000
0.976250       1.000000       4.928750       3.000000
0.976875       1.000000       4.930625       3.000000
0.977500       1.000000       4.932500       3.000000
0.978125       1.000000       4.934375       3.000000
0.978750       1.000000       4.936250       3.000000
0.979375       1.000000       4.938125       3.000000
0.980000       1.000000       4.940000       3.000000
0.980625       1.000000       4.941875       3.000000
0.981250       1.000000       4.943750       3.000000
0.981875       1.000000       4.945625       3.000000
0.982500       1.000000       4.947500       3.000000
0.983125       1.000000       4.949375       3.000000
0.983750       1.000000       4.951250       3.000000
0.984375       1.000000       4.953125       3.000000
0.985000       1.000000       4.955000       3.000000
0.985625       1.000000       4.956875       3.000000
0.986250       1.000000       4.958750       3.000000
0.986875       1.000000       4.960625       3.000000
0.987500       1.000000       4.962500       3.000000
0.988125       1.000000       4.964375       3.000000
0.988750       1.000000       4.966250       3.000000
0.989375       1.000000       4.968125       3.000000
0.990000       1.000000       4.970000       3.000000
0.990625       1.000000       4.971875       3.000000
0.991250       1.000000       4.973750       3.000000
0.991875       1.000000       4.975625       3.000000
0.992500       1.000000       4.977500       3.000000
0.993125       1.000000       4.979375       3.000000
0.993750       1.000000       4.981250       3.000000
0.994375       1.000000       4.983125       3.000000
0.995000       1.000000       4.985000       3.000000
0.995625       1.000000       4.986875       3.000000
0.996250       1.000000       4.988750       3.000000
0.996875       1.000000       4.990625       3.000000
0.997500       1.000000       4.992500       3.000000
0.998125       1.000000       4.994375       3.000000
0.998750       1.000000       4.996250       3.000000
0.999375       1.000000       4.998125       3.000000
1.000000       1.000000       5.000000       3.000000

Iterations	quantity is 1603
