t              u1             u2             u3
0.697202       1.000000       4.091606       3.000000
0.697535       1.000000       4.092605       3.000000
0.697868       1.000000       4.093604       3.000000
0.698201       1.000000       4.094604       3.000000
0.698534       1.000000       4.095603       3.000000
0.698867       1.000000       4.096602       3.000000
0.699201       1.000000       4.097602       3.000000
0.699534       1.000000       4.098601       3.000000
0.699867       1.000000       4.099600       3.000000
0.700200       1.000000       4.100600       3.000000
0.700533       1.000000       4.101599       3.000000
0.700866       1.000000       4.102598       3.000000
0.701199       1.000000       4.103598       3.000000
0.701532       1.000000       4.104597       3.000000
0.701865       1.000000       4.105596       3.000000
0.702199       1.000000       4.106596       3.000000
0.702532       1.000000       4.107595       3.000000
0.702865       1.000000       4.108594       3.000000
0.703198       1.000000       4.109594       3.000000
0.703531       1.000000       4.110593       3.000000
0.703864       1.000000       4.111592       3.000000
0.704197       1.000000       4.112592       3.000000
0.704530       1.000000       4.113591       3.000000
0.704863       1.000000       4.114590       3.000000
0.705197       1.000000       4.115590       3.000000
0.705530       1.000000       4.116589       3.000000
0.705863       1.000000       4.117588       3.000000
0.706196       1.000000       4.118588       3.000000
0.706529       1.000000       4.119587       3.000000
0.706862       1.000000       4.120586       3.000000
0.707195       1.000000       4.121586       3.000000
0.707528       1.000000       4.122585       3.000000
0.707861       1.000000       4.123584       3.000000
0.708195       1.000000       4.124584       3.000000
0.708528       1.000000       4.125583       3.000000
0.708861       1.000000       4.126582       3.000000
0.709194       1.000000       4.127582       3.000000
0.709527       1.000000       4.128581       3.000000
0.709860       1.000000       4.129580       3.000000
0.710193       1.000000       4.130580       3.000000
0.710526       1.000000       4.131579       3.000000
0.710859       1.000000       4.132578       3.000000
0.711193       1.000000       4.133578       3.000000
0.711526       1.000000       4.134577       3.000000
0.711859       1.000000       4.135576       3.000000
0.712192       1.000000       4.136576       3.000000
0.712525       1.000000       4.137575       3.000000
0.712858       1.000000       4.138574       3.000000
0.713191       1.000000       4.139574       3.000000
0.713524       1.000000       4.140573       3.000000
0.713857       1.000000       4.141572       3.000000
0.714191       1.000000       4.142572       3.000000
0.714524       1.000000       4.143571       3.000000
0.714857       1.000000       4.144570       3.000000
0.715190       1.000000       4.145570       3.000000
0.715523       1.000000       4.146569       3.000000
0.715856       1.000000       4.147568       3.000000
0.716189       1.000000       4.148568       3.000000
0.716522       1.000000       4.149567       3.000000
0.716855       1.000000       4.150566       3.000000
0.717189       1.000000       4.151566       3.000000
0.717522       1.000000       4.152565       3.000000
0.717855       1.000000       4.153564       3.000000
0.718188       1.000000       4.154564       3.000000
0.718521       1.000000       4.155563       3.000000
0.718854       1.000000       4.156562       3.000000
0.719187       1.000000       4.157562       3.000000
0.719520       1.000000       4.158561       3.000000
0.719853       1.000000       4.159560       3.000000
0.720187       1.000000       4.160560       3.000000
0.720520       1.000000       4.161559       3.000000
0.720853       1.000000       4.162558       3.000000
0.721186       1.000000       4.163558       3.000000
0.721519       1.000000       4.164557       3.000000
0.721852       1.000000       4.165556       3.000000
0.722185       1.000000       4.166556       3.000000
0.722518       1.000000       4.167555       3.000000
0.722851       1.000000       4.168554       3.000000
0.723185       1.000000       4.169554       3.000000
0.723518       1.000000       4.170553       3.000000
0.723851       1.000000       4.171552       3.000000
0.724184       1.000000       4.172552       3.000000
0.724517       1.000000       4.173551       3.000000
0.724850       1.000000       4.174550       3.000000
0.725183       1.000000       4.175550       3.000000
0.725516       1.000000       4.176549       3.000000
0.725849       1.000000       4.177548       3.000000
0.726183       1.000000       4.178548       3.000000
0.726516       1.000000       4.179547       3.000000
0.726849       1.000000       4.180546       3.000000
0.727182       1.000000       4.181546       3.000000
0.727515       1.000000       4.182545       3.000000
0.727848       1.000000       4.183544       3.000000
0.728181       1.000000       4.184544       3.000000
0.728514       1.000000       4.185543       3.000000
0.728847       1.000000       4.186542       3.000000
0.729181       1.000000       4.187542       3.000000
0.729514       1.000000       4.188541       3.000000
0.729847       1.000000       4.189540       3.000000
0.730180       1.000000       4.190540       3.000000
0.730513       1.000000       4.191539       3.000000
0.730846       1.000000       4.192538       3.000000
0.731179       1.000000       4.193538       3.000000
0.731512       1.000000       4.194537       3.000000
0.731845       1.000000       4.195536       3.000000
0.732179       1.000000       4.196536       3.000000
0.732512       1.000000       4.197535       3.000000
0.732845       1.000000       4.198534       3.000000
0.733178       1.000000       4.199534       3.000000
0.733511       1.000000       4.200533       3.000000
0.733844       1.000000       4.201532       3.000000
0.734177       1.000000       4.202532       3.000000
0.734510       1.000000       4.203531       3.000000
0.734843       1.000000       4.204530       3.000000
0.735177       1.000000       4.205530       3.000000
0.735510       1.000000       4.206529       3.000000
0.735843       1.000000       4.207528       3.000000
0.736176       1.000000       4.208528       3.000000
0.736509       1.000000       4.209527       3.000000
0.736842       1.000000       4.210526       3.000000
0.737175       1.000000       4.211526       3.000000
0.737508       1.000000       4.212525       3.000000
0.737841       1.000000       4.213524       3.000000
0.738175       1.000000       4.214524       3.000000
0.738508       1.000000       4.215523       3.000000
0.738841       1.000000       4.216522       3.000000
0.739174       1.000000       4.217522       3.000000
0.739507       1.000000       4.218521       3.000000
0.739840       1.000000       4.219520       3.000000
0.740173       1.000000       4.220520       3.000000
0.740506       1.000000       4.221519       3.000000
0.740839       1.000000       4.222518       3.000000
0.741173       1.000000       4.223518       3.000000
0.741506       1.000000       4.224517       3.000000
0.741839       1.000000       4.225516       3.000000
0.742172       1.000000       4.226516       3.000000
0.742505       1.000000       4.227515       3.000000
0.742838       1.000000       4.228514       3.000000
0.743171       1.000000       4.229514       3.000000
0.743504       1.000000       4.230513       3.000000
0.743837       1.000000       4.231512       3.000000
0.744171       1.000000       4.232512       3.000000
0.744504       1.000000       4.233511       3.000000
0.744837       1.000000       4.234510       3.000000
0.745170       1.000000       4.235510       3.000000
0.745503       1.000000       4.236509       3.000000
0.745836       1.000000       4.237508       3.000000
0.746169       1.000000       4.238508       3.000000
0.746502       1.000000       4.239507       3.000000
0.746835       1.000000       4.240506       3.000000
0.747169       1.000000       4.241506       3.000000
0.747502       1.000000       4.242505       3.000000
0.747835       1.000000       4.243504       3.000000
0.748168       1.000000       4.244504       3.000000
0.748501       1.000000       4.245503       3.000000
0.748834       1.000000       4.246502       3.000000
0.749167       1.000000       4.247502       3.000000
0.749500       1.000000       4.248501       3.000000
0.749833       1.000000       4.249500       3.000000
0.750167       1.000000       4.250500       3.000000
0.750500       1.000000       4.251499       3.000000
0.750833       1.000000       4.252498       3.000000
0.751166       1.000000       4.253498       3.000000
0.751499       1.000000       4.254497       3.000000
0.751832       1.000000       4.255496       3.000000
0.752165       1.000000       4.256496       3.000000
0.752498       1.000000       4.257495       3.000000
0.752831       1.000000       4.258494       3.000000
0.753165       1.000000       4.259494       3.000000
0.753498       1.000000       4.260493       3.000000
0.753831       1.000000       4.261492       3.000000
0.754164       1.000000       4.262492       3.000000
0.754497       1.000000       4.263491       3.000000
0.754830       1.000000       4.264490       3.000000
0.755163       1.000000       4.265490       3.000000
0.755496       1.000000       4.266489       3.000000
0.755829       1.000000       4.267488       3.000000
0.756163       1.000000       4.268488       3.000000
0.756496       1.000000       4.269487       3.000000
0.756829       1.000000       4.270486       3.000000
0.757162       1.000000       4.271486       3.000000
0.757495       1.000000       4.272485       3.000000
0.757828       1.000000       4.273484       3.000000
0.758161       1.000000       4.274484       3.000000
0.758494       1.000000       4.275483       3.000000
0.758827       1.000000       4.276482       3.000000
0.759161       1.000000       4.277482       3.000000
0.759494       1.000000       4.278481       3.000000
0.759827       1.000000       4.279480       3.000000
0.760160       1.000000       4.280480       3.000000
0.760493       1.000000       4.281479       3.000000
0.760826       1.000000       4.282478       3.000000
0.761159       1.000000       4.283478       3.000000
0.761492       1.000000       4.284477       3.000000
0.761825       1.000000       4.285476       3.000000
0.762159       1.000000       4.286476       3.000000
0.762492       1.000000       4.287475       3.000000
0.762825       1.000000       4.288474       3.000000
0.763158       1.000000       4.289474       3.000000
0.763491       1.000000       4.290473       3.000000
0.763824       1.000000       4.291472       3.000000
0.764157       1.000000       4.292472       3.000000
0.764490       1.000000       4.293471       3.000000
0.764823       1.000000       4.294470       3.000000
0.765157       1.000000       4.295470       3.000000
0.765490       1.000000       4.296469       3.000000
0.765823       1.000000       4.297468       3.000000
0.766156       1.000000       4.298468       3.000000
0.766489       1.000000       4.299467       3.000000
0.766822       1.000000       4.300466       3.000000
0.767155       1.000000       4.301466       3.000000
0.767488       1.000000       4.302465       3.000000
0.767821       1.000000       4.303464       3.000000
0.768155       1.000000       4.304464       3.000000
0.768488       1.000000       4.305463       3.000000
0.768821       1.000000       4.306462       3.000000
0.769154       1.000000       4.307462       3.000000
0.769487       1.000000       4.308461       3.000000
0.769820       1.000000       4.309460       3.000000
0.770153       1.000000       4.310460       3.000000
0.770486       1.000000       4.311459       3.000000
0.770819       1.000000       4.312458       3.000000
0.771153       1.000000       4.313458       3.000000
0.771486       1.000000       4.314457       3.000000
0.771819       1.000000       4.315456       3.000000
0.772152       1.000000       4.316456       3.000000
0.772485       1.000000       4.317455       3.000000
0.772818       1.000000       4.318454       3.000000
0.773151       1.000000       4.319454       3.000000
0.773484       1.000000       4.320453       3.000000
0.773817       1.000000       4.321452       3.000000
0.774151       1.000000       4.322452       3.000000
0.774484       1.000000       4.323451       3.000000
0.774817       1.000000       4.324450       3.000000
0.775150       1.000000       4.325450       3.000000
0.775483       1.000000       4.326449       3.000000
0.775816       1.000000       4.327448       3.000000
0.776149       1.000000       4.328448       3.000000
0.776482       1.000000       4.329447       3.000000
0.776815       1.000000       4.330446       3.000000
0.777149       1.000000       4.331446       3.000000
0.777482       1.000000       4.332445       3.000000
0.777815       1.000000       4.333444       3.000000
0.778148       1.000000       4.334444       3.000000
0.778481       1.000000       4.335443       3.000000
0.778814       1.000000       4.336442       3.000000
0.779147       1.000000       4.337442       3.000000
0.779480       1.000000       4.338441       3.000000
0.779813       1.000000       4.339440       3.000000
0.780147       1.000000       4.340440       3.000000
0.780480       1.000000       4.341439       3.000000
0.780813       1.000000       4.342438       3.000000
0.781146       1.000000       4.343438       3.000000
0.781479       1.000000       4.344437       3.000000
0.781812       1.000000       4.345436       3.000000
0.782145       1.000000       4.346436       3.000000
0.782478       1.000000       4.347435       3.000000
0.782811       1.000000       4.348434       3.000000
0.783145       1.000000       4.349434       3.000000
0.783478       1.000000       4.350433       3.000000
0.783811       1.000000       4.351432       3.000000
0.784144       1.000000       4.352432       3.000000
0.784477       1.000000       4.353431       3.000000
0.784810       1.000000       4.354430       3.000000
0.785143       1.000000       4.355430       3.000000
0.785476       1.000000       4.356429       3.000000
0.785809       1.000000       4.357428       3.000000
0.786143       1.000000       4.358428       3.000000
0.786476       1.000000       4.359427       3.000000
0.786809       1.000000       4.360426       3.000000
0.787142       1.000000       4.361426       3.000000
0.787475       1.000000       4.362425       3.000000
0.787808       1.000000       4.363424       3.000000
0.788141       1.000000       4.364424       3.000000
0.788474       1.000000       4.365423       3.000000
0.788807       1.000000       4.366422       3.000000
0.789141       1.000000       4.367422       3.000000
0.789474       1.000000       4.368421       3.000000
0.789807       1.000000       4.369420       3.000000
0.790140       1.000000       4.370420       3.000000
0.790473       1.000000       4.371419       3.000000
0.790806       1.000000       4.372418       3.000000
0.791139       1.000000       4.373418       3.000000
0.791472       1.000000       4.374417       3.000000
0.791805       1.000000       4.375416       3.000000
0.792139       1.000000       4.376416       3.000000
0.792472       1.000000       4.377415       3.000000
0.792805       1.000000       4.378414       3.000000
0.793138       1.000000       4.379414       3.000000
0.793471       1.000000       4.380413       3.000000
0.793804       1.000000       4.381412       3.000000
0.794137       1.000000       4.382412       3.000000
0.794470       1.000000       4.383411       3.000000
0.794803       1.000000       4.384410       3.000000
0.795137       1.000000       4.385410       3.000000
0.795470       1.000000       4.386409       3.000000
0.795803       1.000000       4.387408       3.000000
0.796136       1.000000       4.388408       3.000000
0.796469       1.000000       4.389407       3.000000
0.796802       1.000000       4.390406       3.000000
0.797135       1.000000       4.391406       3.000000
0.797468       1.000000       4.392405       3.000000
0.797801       1.000000       4.393404       3.000000
0.798135       1.000000       4.394404       3.000000
0.798468       1.000000       4.395403       3.000000
0.798801       1.000000       4.396402       3.000000
0.799134       1.000000       4.397402       3.000000
0.799467       1.000000       4.398401       3.000000
0.799800       1.000000       4.399400       3.000000
0.800133       1.000000       4.400400       3.000000
0.800466       1.000000       4.401399       3.000000
0.800799       1.000000       4.402398       3.000000
0.801133       1.000000       4.403398       3.000000
0.801466       1.000000       4.404397       3.000000
0.801799       1.000000       4.405396       3.000000
0.802132       1.000000       4.406396       3.000000
0.802465       1.000000       4.407395       3.000000
0.802798       1.000000       4.408394       3.000000
0.803131       1.000000       4.409394       3.000000
0.803464       1.000000       4.410393       3.000000
0.803797       1.000000       4.411392       3.000000
0.804131       1.000000       4.412392       3.000000
0.804464       1.000000       4.413391       3.000000
0.804797       1.000000       4.414390       3.000000
0.805130       1.000000       4.415390       3.000000
0.805463       1.000000       4.416389       3.000000
0.805796       1.000000       4.417388       3.000000
0.806129       1.000000       4.418388       3.000000
0.806462       1.000000       4.419387       3.000000
0.806795       1.000000       4.420386       3.000000
0.807129       1.000000       4.421386       3.000000
0.807462       1.000000       4.422385       3.000000
0.807795       1.000000       4.423384       3.000000
0.808128       1.000000       4.424384       3.000000
0.808461       1.000000       4.425383       3.000000
0.808794       1.000000       4.426382       3.000000
0.809127       1.000000       4.427382       3.000000
0.809460       1.000000       4.428381       3.000000
0.809793       1.000000       4.429380       3.000000
0.810127       1.000000       4.430380       3.000000
0.810460       1.000000       4.431379       3.000000
0.810793       1.000000       4.432378       3.000000
0.811126       1.000000       4.433378       3.000000
0.811459       1.000000       4.434377       3.000000
0.811792       1.000000       4.435376       3.000000
0.812125       1.000000       4.436376       3.000000
0.812458       1.000000       4.437375       3.000000
0.812791       1.000000       4.438374       3.000000
0.813125       1.000000       4.439374       3.000000
0.813458       1.000000       4.440373       3.000000
0.813791       1.000000       4.441372       3.000000
0.814124       1.000000       4.442372       3.000000
0.814457       1.000000       4.443371       3.000000
0.814790       1.000000       4.444370       3.000000
0.815123       1.000000       4.445370       3.000000
0.815456       1.000000       4.446369       3.000000
0.815789       1.000000       4.447368       3.000000
0.816123       1.000000       4.448368       3.000000
0.816456       1.000000       4.449367       3.000000
0.816789       1.000000       4.450366       3.000000
0.817122       1.000000       4.451366       3.000000
0.817455       1.000000       4.452365       3.000000
0.817788       1.000000       4.453364       3.000000
0.818121       1.000000       4.454364       3.000000
0.818454       1.000000       4.455363       3.000000
0.818787       1.000000       4.456362       3.000000
0.819121       1.000000       4.457362       3.000000
0.819454       1.000000       4.458361       3.000000
0.819787       1.000000       4.459360       3.000000
0.820120       1.000000       4.460360       3.000000
0.820453       1.000000       4.461359       3.000000
0.820786       1.000000       4.462358       3.000000
0.821119       1.000000       4.463358       3.000000
0.821452       1.000000       4.464357       3.000000
0.821785       1.000000       4.465356       3.000000
0.822119       1.000000       4.466356       3.000000
0.822452       1.000000       4.467355       3.000000
0.822785       1.000000       4.468354       3.000000
0.823118       1.000000       4.469354       3.000000
0.823451       1.000000       4.470353       3.000000
0.823784       1.000000       4.471352       3.000000
0.824117       1.000000       4.472352       3.000000
0.824450       1.000000       4.473351       3.000000
0.824783       1.000000       4.474350       3.000000
0.825117       1.000000       4.475350       3.000000
0.825450       1.000000       4.476349       3.000000
0.825783       1.000000       4.477348       3.000000
0.826116       1.000000       4.478348       3.000000
0.826449       1.000000       4.479347       3.000000
0.826782       1.000000       4.480346       3.000000
0.827115       1.000000       4.481346       3.000000
0.827448       1.000000       4.482345       3.000000
0.827781       1.000000       4.483344       3.000000
0.828115       1.000000       4.484344       3.000000
0.828448       1.000000       4.485343       3.000000
0.828781       1.000000       4.486342       3.000000
0.829114       1.000000       4.487342       3.000000
0.829447       1.000000       4.488341       3.000000
0.829780       1.000000       4.489340       3.000000
0.830113       1.000000       4.490340       3.000000
0.830446       1.000000       4.491339       3.000000
0.830779       1.000000       4.492338       3.000000
0.831113       1.000000       4.493338       3.000000
0.831446       1.000000       4.494337       3.000000
0.831779       1.000000       4.495336       3.000000
0.832112       1.000000       4.496336       3.000000
0.832445       1.000000       4.497335       3.000000
0.832778       1.000000       4.498334       3.000000
0.833111       1.000000       4.499334       3.000000
0.833444       1.000000       4.500333       3.000000
0.833777       1.000000       4.501332       3.000000
0.834111       1.000000       4.502332       3.000000
0.834444       1.000000       4.503331       3.000000
0.834777       1.000000       4.504330       3.000000
0.835110       1.000000       4.505330       3.000000
0.835443       1.000000       4.506329       3.000000
0.835776       1.000000       4.507328       3.000000
0.836109       1.000000       4.508328       3.000000
0.836442       1.000000       4.509327       3.000000
0.836775       1.000000       4.510326       3.000000
0.837109       1.000000       4.511326       3.000000
0.837442       1.000000       4.512325       3.000000
0.837775       1.000000       4.513324       3.000000
0.838108       1.000000       4.514324       3.000000
0.838441       1.000000       4.515323       3.000000
0.838774       1.000000       4.516322       3.000000
0.839107       1.000000       4.517322       3.000000
0.839440       1.000000       4.518321       3.000000
0.839773       1.000000       4.519320       3.000000
0.840107       1.000000       4.520320       3.000000
0.840440       1.000000       4.521319       3.000000
0.840773       1.000000       4.522318       3.000000
0.841106       1.000000       4.523318       3.000000
0.841439       1.000000       4.524317       3.000000
0.841772       1.000000       4.525316       3.000000
0.842105       1.000000       4.526316       3.000000
0.842438       1.000000       4.527315       3.000000
0.842771       1.000000       4.528314       3.000000
0.843105       1.000000       4.529314       3.000000
0.843438       1.000000       4.530313       3.000000
0.843771       1.000000       4.531312       3.000000
0.844104       1.000000       4.532312       3.000000
0.844437       1.000000       4.533311       3.000000
0.844770       1.000000       4.534310       3.000000
0.845103       1.000000       4.535310       3.000000
0.845436       1.000000       4.536309       3.000000
0.845769       1.000000       4.537308       3.000000
0.846103       1.000000       4.538308       3.000000
0.846436       1.000000       4.539307       3.000000
0.846769       1.000000       4.540306       3.000000
0.847102       1.000000       4.541306       3.000000
0.847435       1.000000       4.542305       3.000000
0.847768       1.000000       4.543304       3.000000
0.848101       1.000000       4.544304       3.000000
0.848434       1.000000       4.545303       3.000000
0.848767       1.000000       4.546302       3.000000
0.849101       1.000000       4.547302       3.000000
0.849434       1.000000       4.548301       3.000000
0.849767       1.000000       4.549300       3.000000
0.850100       1.000000       4.550300       3.000000
0.850433       1.000000       4.551299       3.000000
0.850766       1.000000       4.552298       3.000000
0.851099       1.000000       4.553298       3.000000
0.851432       1.000000       4.554297       3.000000
0.851765       1.000000       4.555296       3.000000
0.852099       1.000000       4.556296       3.000000
0.852432       1.000000       4.557295       3.000000
0.852765       1.000000       4.558294       3.000000
0.853098       1.000000       4.559294       3.000000
0.853431       1.000000       4.560293       3.000000
0.853764       1.000000       4.561292       3.000000
0.854097       1.000000       4.562292       3.000000
0.854430       1.000000       4.563291       3.000000
0.854763       1.000000       4.564290       3.000000
0.855097       1.000000       4.565290       3.000000
0.855430       1.000000       4.566289       3.000000
0.855763       1.000000       4.567288       3.000000
0.856096       1.000000       4.568288       3.000000
0.856429       1.000000       4.569287       3.000000
0.856762       1.000000       4.570286       3.000000
0.857095       1.000000       4.571286       3.000000
0.857428       1.000000       4.572285       3.000000
0.857761       1.000000       4.573284       3.000000
0.858095       1.000000       4.574284       3.000000
0.858428       1.000000       4.575283       3.000000
0.858761       1.000000       4.576282       3.000000
0.859094       1.000000       4.577282       3.000000
0.859427       1.000000       4.578281       3.000000
0.859760       1.000000       4.579280       3.000000
0.860093       1.000000       4.580280       3.000000
0.860426       1.000000       4.581279       3.000000
0.860759       1.000000       4.582278       3.000000
0.861093       1.000000       4.583278       3.000000
0.861426       1.000000       4.584277       3.000000
0.861759       1.000000       4.585276       3.000000
0.862092       1.000000       4.586276       3.000000
0.862425       1.000000       4.587275       3.000000
0.862758       1.000000       4.588274       3.000000
0.863091       1.000000       4.589274       3.000000
0.863424       1.000000       4.590273       3.000000
0.863757       1.000000       4.591272       3.000000
0.864091       1.000000       4.592272       3.000000
0.864424       1.000000       4.593271       3.000000
0.864757       1.000000       4.594270       3.000000
0.865090       1.000000       4.595270       3.000000
0.865423       1.000000       4.596269       3.000000
0.865756       1.000000       4.597268       3.000000
0.866089       1.000000       4.598268       3.000000
0.866422       1.000000       4.599267       3.000000
0.866755       1.000000       4.600266       3.000000
0.867089       1.000000       4.601266       3.000000
0.867422       1.000000       4.602265       3.000000
0.867755       1.000000       4.603264       3.000000
0.868088       1.000000       4.604264       3.000000
0.868421       1.000000       4.605263       3.000000
0.868754       1.000000       4.606262       3.000000
0.869087       1.000000       4.607262       3.000000
0.869420       1.000000       4.608261       3.000000
0.869753       1.000000       4.609260       3.000000
0.870087       1.000000       4.610260       3.000000
0.870420       1.000000       4.611259       3.000000
0.870753       1.000000       4.612258       3.000000
0.871086       1.000000       4.613258       3.000000
0.871419       1.000000       4.614257       3.000000
0.871752       1.000000       4.615256       3.000000
0.872085       1.000000       4.616256       3.000000
0.872418       1.000000       4.617255       3.000000
0.872751       1.000000       4.618254       3.000000
0.873085       1.000000       4.619254       3.000000
0.873418       1.000000       4.620253       3.000000
0.873751       1.000000       4.621252       3.000000
0.874084       1.000000       4.622252       3.000000
0.874417       1.000000       4.623251       3.000000
0.874750       1.000000       4.624250       3.000000
0.875083       1.000000       4.625250       3.000000
0.875416       1.000000       4.626249       3.000000
0.875750       1.000000       4.627249       3.000000
0.876083       1.000000       4.628248       3.000000
0.876416       1.000000       4.629247       3.000000
0.876749       1.000000       4.630247       3.000000
0.877082       1.000000       4.631246       3.000000
0.877415       1.000000       4.632245       3.000000
0.877748       1.000000       4.633245       3.000000
0.878081       1.000000       4.634244       3.000000
0.878414       1.000000       4.635243       3.000000
0.878748       1.000000       4.636243       3.000000
0.879081       1.000000       4.637242       3.000000
0.879414       1.000000       4.638241       3.000000
0.879747       1.000000       4.639241       3.000000
0.880080       1.000000       4.640240       3.000000
0.880413       1.000000       4.641239       3.000000
0.880746       1.000000       4.642239       3.000000
0.881079       1.000000       4.643238       3.000000
0.881412       1.000000       4.644237       3.000000
0.881746       1.000000       4.645237       3.000000
0.882079       1.000000       4.646236       3.000000
0.882412       1.000000       4.647235       3.000000
0.882745       1.000000       4.648235       3.000000
0.883078       1.000000       4.649234       3.000000
0.883411       1.000000       4.650233       3.000000
0.883744       1.000000       4.651233       3.000000
0.884077       1.000000       4.652232       3.000000
0.884410       1.000000       4.653231       3.000000
0.884744       1.000000       4.654231       3.000000
0.885077       1.000000       4.655230       3.000000
0.885410       1.000000       4.656229       3.000000
0.885743       1.000000       4.657229       3.000000
0.886076       1.000000       4.658228       3.000000
0.886409       1.000000       4.659227       3.000000
0.886742       1.000000       4.660227       3.000000
0.887075       1.000000       4.661226       3.000000
0.887408       1.000000       4.662225       3.000000
0.887742       1.000000       4.663225       3.000000
0.888075       1.000000       4.664224       3.000000
0.888408       1.000000       4.665223       3.000000
0.888741       1.000000       4.666223       3.000000
0.889074       1.000000       4.667222       3.000000
0.889407       1.000000       4.668221       3.000000
0.889740       1.000000       4.669221       3.000000
0.890073       1.000000       4.670220       3.000000
0.890406       1.000000       4.671219       3.000000
0.890740       1.000000       4.672219       3.000000
0.891073       1.000000       4.673218       3.000000
0.891406       1.000000       4.674217       3.000000
0.891739       1.000000       4.675217       3.000000
0.892072       1.000000       4.676216       3.000000
0.892405       1.000000       4.677215       3.000000
0.892738       1.000000       4.678215       3.000000
0.893071       1.000000       4.679214       3.000000
0.893404       1.000000       4.680213       3.000000
0.893738       1.000000       4.681213       3.000000
0.894071       1.000000       4.682212       3.000000
0.894404       1.000000       4.683211       3.000000
0.894737       1.000000       4.684211       3.000000
0.895070       1.000000       4.685210       3.000000
0.895403       1.000000       4.686209       3.000000
0.895736       1.000000       4.687209       3.000000
0.896069       1.000000       4.688208       3.000000
0.896402       1.000000       4.689207       3.000000
0.896736       1.000000       4.690207       3.000000
0.897069       1.000000       4.691206       3.000000
0.897402       1.000000       4.692205       3.000000
0.897735       1.000000       4.693205       3.000000
0.898068       1.000000       4.694204       3.000000
0.898401       1.000000       4.695203       3.000000
0.898734       1.000000       4.696203       3.000000
0.899067       1.000000       4.697202       3.000000
0.899400       1.000000       4.698201       3.000000
0.899734       1.000000       4.699201       3.000000
0.900067       1.000000       4.700200       3.000000
0.900400       1.000000       4.701199       3.000000
0.900733       1.000000       4.702199       3.000000
0.901066       1.000000       4.703198       3.000000
0.901399       1.000000       4.704197       3.000000
0.901732       1.000000       4.705197       3.000000
0.902065       1.000000       4.706196       3.000000
0.902398       1.000000       4.707195       3.000000
0.902732       1.000000       4.708195       3.000000
0.903065       1.000000       4.709194       3.000000
0.903398       1.000000       4.710193       3.000000
0.903731       1.000000       4.711193       3.000000
0.904064       1.000000       4.712192       3.000000
0.904397       1.000000       4.713191       3.000000
0.904730       1.000000       4.714191       3.000000
0.905063       1.000000       4.715190       3.000000
0.905396       1.000000       4.716189       3.000000
0.905730       1.000000       4.717189       3.000000
0.906063       1.000000       4.718188       3.000000
0.906396       1.000000       4.719187       3.000000
0.906729       1.000000       4.720187       3.000000
0.907062       1.000000       4.721186       3.000000
0.907395       1.000000       4.722185       3.000000
0.907728       1.000000       4.723185       3.000000
0.908061       1.000000       4.724184       3.000000
0.908394       1.000000       4.725183       3.000000
0.908728       1.000000       4.726183       3.000000
0.909061       1.000000       4.727182       3.000000
0.909394       1.000000       4.728181       3.000000
0.909727       1.000000       4.729181       3.000000
0.910060       1.000000       4.730180       3.000000
0.910393       1.000000       4.731179       3.000000
0.910726       1.000000       4.732179       3.000000
0.911059       1.000000       4.733178       3.000000
0.911392       1.000000       4.734177       3.000000
0.911726       1.000000       4.735177       3.000000
0.912059       1.000000       4.736176       3.000000
0.912392       1.000000       4.737175       3.000000
0.912725       1.000000       4.738175       3.000000
0.913058       1.000000       4.739174       3.000000
0.913391       1.000000       4.740173       3.000000
0.913724       1.000000       4.741173       3.000000
0.914057       1.000000       4.742172       3.000000
0.914390       1.000000       4.743171       3.000000
0.914724       1.000000       4.744171       3.000000
0.915057       1.000000       4.745170       3.000000
0.915390       1.000000       4.746169       3.000000
0.915723       1.000000       4.747169       3.000000
0.916056       1.000000       4.748168       3.000000
0.916389       1.000000       4.749167       3.000000
0.916722       1.000000       4.750167       3.000000
0.917055       1.000000       4.751166       3.000000
0.917388       1.000000       4.752165       3.000000
0.917722       1.000000       4.753165       3.000000
0.918055       1.000000       4.754164       3.000000
0.918388       1.000000       4.755163       3.000000
0.918721       1.000000       4.756163       3.000000
0.919054       1.000000       4.757162       3.000000
0.919387       1.000000       4.758161       3.000000
0.919720       1.000000       4.759161       3.000000
0.920053       1.000000       4.760160       3.000000
0.920386       1.000000       4.761159       3.000000
0.920720       1.000000       4.762159       3.000000
0.921053       1.000000       4.763158       3.000000
0.921386       1.000000       4.764157       3.000000
0.921719       1.000000       4.765157       3.000000
0.922052       1.000000       4.766156       3.000000
0.922385       1.000000       4.767155       3.000000
0.922718       1.000000       4.768155       3.000000
0.923051       1.000000       4.769154       3.000000
0.923384       1.000000       4.770153       3.000000
0.923718       1.000000       4.771153       3.000000
0.924051       1.000000       4.772152       3.000000
0.924384       1.000000       4.773151       3.000000
0.924717       1.000000       4.774151       3.000000
0.925050       1.000000       4.775150       3.000000
0.925383       1.000000       4.776149       3.000000
0.925716       1.000000       4.777149       3.000000
0.926049       1.000000       4.778148       3.000000
0.926382       1.000000       4.779147       3.000000
0.926716       1.000000       4.780147       3.000000
0.927049       1.000000       4.781146       3.000000
0.927382       1.000000       4.782145       3.000000
0.927715       1.000000       4.783145       3.000000
0.928048       1.000000       4.784144       3.000000
0.928381       1.000000       4.785143       3.000000
0.928714       1.000000       4.786143       3.000000
0.929047       1.000000       4.787142       3.000000
0.929380       1.000000       4.788141       3.000000
0.929714       1.000000       4.789141       3.000000
